"chimp_id","year","network_sex","behavior","network_type","bt","ec","deg","trans","sex","mother_id","father_id","dobc","dfs","dls","age_mid_year","avg_rank","rank_class","days_cycling","days_obs","prop_cyc"
"PB",2013,"male","prox","undirected",0,0.677244449637335,84.6428169049441,1,"M","PU",NA,1995-01-24,1995-02-24,NA,18.4339493497604,0.466358572871233,"med",NA,NA,NA
"TJ",2013,"male","prox","undirected",12,0.471481362920293,58.3066134936852,1,"M","TG","AJ",1995-08-13,1995-08-13,NA,17.8836413415469,0.671363340073973,"hi",NA,NA,NA
"TU",2013,"male","prox","undirected",0,0.898873175344521,108.489194683556,1,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,52.9965776865161,0.569071704208219,"med",NA,NA,NA
"YB",2013,"male","prox","undirected",0,0.822522520805889,106.567095626723,1,"M",NA,NA,1973-07-02,1983-07-02,NA,39.9972621492129,0.390142505986301,"med",NA,NA,NA
"AJ",2014,"male","prox","undirected",0,0.817660554656641,97.1782908221057,1,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,39.9972621492129,0.771978021833333,"hi",NA,NA,NA
"BB",2014,"male","prox","undirected",0,1,139.327327940984,0.846432328819443,"M",NA,NA,1966-07-02,1983-07-02,NA,47.9972621492129,0.847031963279452,"hi",NA,NA,NA
"ES",2014,"male","prox","undirected",0,0.928214339954474,113.904807476134,1,"M","EK","AJ",1994-07-02,1996-03-03,NA,19.9972621492129,1,"hi",NA,NA,NA
"LK",2014,"male","prox","undirected",2,0.914646980418198,116.894783123319,0.879506767978333,"M","LP",NA,1983-07-02,1983-07-02,NA,30.9979466119097,0.915251643443836,"hi",NA,NA,NA
"MX",2014,"male","prox","undirected",2,0.336372140212835,41.2980045030843,1,"M","MU","SL",1998-01-15,1999-01-09,NA,16.4572210814511,0,"lo",NA,NA,NA
"PB",2014,"male","prox","undirected",5,0.54777202598262,72.8465356481696,0.858357586155347,"M","PU",NA,1995-01-24,1995-02-24,NA,19.4332648870637,0.633684580189041,"med",NA,NA,NA
"TJ",2014,"male","prox","undirected",3,0.824903055362069,103.810111694305,0.915230806485675,"M","TG","AJ",1995-08-13,1995-08-13,NA,18.8829568788501,0.719802799769863,"hi",NA,NA,NA
"YB",2014,"male","prox","undirected",0,0.742481392205286,90.1721489649878,1,"M",NA,NA,1973-07-02,1983-07-02,NA,40.9965776865161,0.554250087454795,"med",NA,NA,NA
"AT",2015,"male","prox","undirected",0,0.716585191381596,71.0076389989362,1,"M","AL",NA,1999-11-02,1999-11-04,NA,15.6605065023956,0.560481527512329,"med",NA,NA,NA
"BB",2015,"male","prox","undirected",0,0.767791438321993,73.6946117299236,1,"M",NA,NA,1966-07-02,1983-07-02,NA,48.9965776865161,0.892507264621918,"hi",NA,NA,NA
"ES",2015,"male","prox","undirected",1,0.931431003747319,91.4394486556966,1,"M","EK","AJ",1994-07-02,1996-03-03,NA,20.9965776865161,1,"hi",NA,NA,NA
"LK",2015,"male","prox","undirected",0,1,101.606184146797,1,"M","LP",NA,1983-07-02,1983-07-02,NA,31.9972621492129,0.722125363169863,"hi",NA,NA,NA
"MX",2015,"male","prox","undirected",11,0.465777547365214,43.6130951613998,1,"M","MU","SL",1998-01-15,1999-01-09,NA,17.4565366187543,0.0586135325013699,"lo",NA,NA,NA
"PB",2015,"male","prox","undirected",0,0.644891672832819,63.1698253675225,1,"M","PU",NA,1995-01-24,1995-02-24,NA,20.4325804243669,0.699398090684932,"med",NA,NA,NA
"TJ",2015,"male","prox","undirected",0,0.698234917757654,64.5687920834718,1,"M","TG","AJ",1995-08-13,1995-08-13,NA,19.8822724161533,0.838210875742466,"hi",NA,NA,NA
"YB",2015,"male","prox","undirected",0,0.900252410888736,95.7213062454275,1,"M",NA,NA,1973-07-02,1983-07-02,NA,41.9958932238193,0.533810709709589,"med",NA,NA,NA
"AT",2016,"male","prox","undirected",0,0.952137694314062,133.394812602559,1,"M","AL",NA,1999-11-02,1999-11-04,NA,16.662559890486,0.683515482961749,"med",NA,NA,NA
"BB",2016,"male","prox","undirected",0,0.949644080142637,129.333808684281,1,"M",NA,NA,1966-07-02,1983-07-02,NA,49.9986310746064,0.788023679265027,"hi",NA,NA,NA
"ES",2016,"male","prox","undirected",0,1,141.474544882247,1,"M","EK","AJ",1994-07-02,1996-03-03,NA,21.9986310746064,1,"hi",NA,NA,NA
"LK",2016,"male","prox","undirected",0,0.964817474563414,133.335713984534,1,"M","LP",NA,1983-07-02,1983-07-02,NA,32.9993155373032,0.583333333,"med",NA,NA,NA
"MX",2016,"male","prox","undirected",4,0.597956762122933,80.3694897459825,1,"M","MU","SL",1998-01-15,1999-01-09,NA,18.4585900068446,0.122495446284153,"lo",NA,NA,NA
"OG",2016,"male","prox","undirected",0,0.73635927694609,102.916237400001,1,"M","OU","MS",2001-04-05,2001-04-12,NA,15.2388774811773,0.350182149163934,"lo",NA,NA,NA
"PB",2016,"male","prox","undirected",0,0.806333497986934,113.382870565979,1,"M","PU",NA,1995-01-24,1995-02-24,NA,21.4346338124572,0.78301457181694,"hi",NA,NA,NA
"TJ",2016,"male","prox","undirected",5,0.633598878242488,87.2247794631123,1,"M","TG","AJ",1995-08-13,1995-08-13,NA,20.8843258042437,0.916666667,"hi",NA,NA,NA
"TT",2016,"male","prox","undirected",8,0.596534474415553,85.840206564571,1,"M","TG","AJ",2000-11-03,2000-11-08,NA,15.6577686516085,0.399817850836066,"med",NA,NA,NA
"YB",2016,"male","prox","undirected",0,0.886117048032093,121.133642356154,1,"M",NA,NA,1973-07-02,1983-07-02,NA,42.9979466119097,0.5,"med",NA,NA,NA
"AT",2017,"male","prox","undirected",0,0.798873849475452,106.360646086785,1,"M","AL",NA,1999-11-02,1999-11-04,NA,17.6618754277892,0.865949119284932,"hi",NA,NA,NA
"BB",2017,"male","prox","undirected",0,0.944799927721979,122.453094073322,1,"M",NA,NA,1966-07-02,1983-07-02,NA,50.9979466119097,0.66087109259726,"hi",NA,NA,NA
"ES",2017,"male","prox","undirected",0,0.920247213258098,120.448873520505,0.999999999999999,"M","EK","AJ",1994-07-02,1996-03-03,NA,22.9979466119097,1,"hi",NA,NA,NA
"LK",2017,"male","prox","undirected",0,1,135.333320703153,1,"M","LP",NA,1983-07-02,1983-07-02,NA,33.9986310746064,0.55484720730137,"med",NA,NA,NA
"MX",2017,"male","prox","undirected",27,0.374831247312743,45.6375785374081,1,"M","MU","SL",1998-01-15,1999-01-09,NA,19.4579055441478,0.186527171580822,"lo",NA,NA,NA
"OG",2017,"male","prox","undirected",0,0.988424655026547,134.545470616857,1,"M","OU","MS",2001-04-05,2001-04-12,NA,16.2381930184805,0.629431983561644,"med",NA,NA,NA
"PB",2017,"male","prox","undirected",0,0.706871987769983,88.9897940348717,1,"M","PU",NA,1995-01-24,1995-02-24,NA,22.4339493497604,0.744375031315068,"hi",NA,NA,NA
"TJ",2017,"male","prox","undirected",11,0.505238820158517,66.7288307301425,1,"M","TG","AJ",1995-08-13,1995-08-13,NA,21.8836413415469,0.871993075575342,"hi",NA,NA,NA
"TT",2017,"male","prox","undirected",0,0.503538084877425,66.6348825459768,1,"M","TG","AJ",2000-11-03,2000-11-08,NA,16.6570841889117,0.403143659860274,"med",NA,NA,NA
"YB",2017,"male","prox","undirected",0,0.899793073757729,120.731021086525,1,"M",NA,NA,1973-07-02,1983-07-02,NA,43.9972621492129,0.429978925446575,"med",NA,NA,NA
"AJ",2010,"any_combo","prox","undirected",0,0.831162016539799,245.376151366912,0.943077972997694,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,35.9972621492129,0.723051332009589,"hi",NA,NA,NA
"AL",2010,"any_combo","prox","undirected",28,0.325223417335647,170.386198127688,0.659897916567137,"F",NA,NA,1981-04-24,1994-04-21,NA,29.1854893908282,0.544064839241096,"med",0,363,0
"BB",2010,"any_combo","prox","undirected",62,0.88256906600899,245.014953207729,0.930742355557968,"M",NA,NA,1966-07-02,1983-07-02,NA,43.9972621492129,0.817528225156164,"hi",NA,NA,NA
"BL",2010,"any_combo","prox","undirected",20,0.364046314762138,140.002812658202,0.900151935376404,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,49.9958932238193,0.701946683320548,"hi",15,226,0.0663716814159292
"BU",2010,"any_combo","prox","undirected",35,0.238376491117791,104.380082702175,0.918906445616482,"F","BL",NA,1998-01-03,1998-01-05,2011-04-15,12.4900752908966,0.0239726025958904,"lo",72,184,0.391304347826087
"ES",2010,"any_combo","prox","undirected",0,0.501656743874228,172.747012470828,0.930474256631181,"M","EK","AJ",1994-07-02,1996-03-03,NA,15.9972621492129,0.350666867552055,"med",NA,NA,NA
"KK",2010,"any_combo","prox","undirected",22,0.924898524350901,283.855961805871,0.974617732021141,"M","KL",NA,1985-07-15,1985-07-02,2013-05-24,24.9609856262834,1,"hi",NA,NA,NA
"LK",2010,"any_combo","prox","undirected",0,0.850933086316438,266.793010201083,0.927041881101812,"M","LP",NA,1983-07-02,1983-07-02,NA,26.9979466119097,0.912625319830137,"hi",NA,NA,NA
"LN",2010,"any_combo","prox","undirected",0,0.106234152200669,58.3229408763676,1,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,14.8720054757016,0,"lo",24,42,0.571428571428571
"LR",2010,"any_combo","prox","undirected",94,0.51453619159627,169.275230770236,0.926717908865888,"F","LP",NA,1989-05-15,1989-06-16,2013-05-25,21.1279945242984,0.939898457838356,"hi",8,307,0.0260586319218241
"ML",2010,"any_combo","prox","undirected",47,0.136669489646191,69.0670054469419,0.853650148003748,"F",NA,NA,1996-01-18,2009-01-14,NA,14.4503764544832,0.48958152469526,"med",42,161,0.260869565217391
"MS",2010,"any_combo","prox","undirected",0,1,300.34033104333,0.963646081365818,"M","FG",NA,1975-07-02,1983-07-02,2010-10-29,34.9979466119097,0.828304528971514,"hi",NA,NA,NA
"MU",2010,"any_combo","prox","undirected",20,0.0902905476920375,37.7421526831828,0.912293697570483,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,39.9972621492129,0.325560284460274,"med",0,76,0
"OT",2010,"any_combo","prox","undirected",3,0.326741021912068,149.405951184545,0.894895184033828,"F","OU","ST",1998-02-13,1998-02-13,NA,12.3778234086242,0.194383016198142,"lo",0,337,0
"OU",2010,"any_combo","prox","undirected",0,0.483104557553015,177.356573637036,0.95943517216631,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,30.5462012320329,0.981470470247945,"hi",0,418,0
"PB",2010,"any_combo","prox","undirected",0,0.459941806829534,181.981924109144,0.904907887254237,"M","PU",NA,1995-01-24,1995-02-24,NA,15.4332648870637,0.264272166346575,"lo",NA,NA,NA
"PG",2010,"any_combo","prox","undirected",0,0.800226263086169,269.761225171436,0.93873806719465,"M","PU",NA,1988-11-11,1988-12-24,2013-05-24,21.6344969199179,0.625560740508219,"med",NA,NA,NA
"QT",2010,"any_combo","prox","undirected",41,0.293448451992083,127.535027682619,0.936020064372871,"F",NA,NA,1992-06-20,2005-06-17,NA,18.0287474332649,0.211021855053425,"lo",0,461,0
"RD",2010,"any_combo","prox","undirected",84,0.215283142127212,86.9929414657242,0.924914857465958,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,14.7077344284736,0.204393002028419,"lo",71,152,0.467105263157895
"ST",2010,"any_combo","prox","undirected",24,0.842138225363043,253.060802215654,0.883236007553845,"M",NA,NA,1955-07-02,1983-07-02,2013-06-01,54.9979466119097,0.470200210821918,"med",NA,NA,NA
"TG",2010,"any_combo","prox","undirected",8,0.36228073719512,137.953193594017,0.921701026619634,"F",NA,NA,1980-05-17,1993-05-14,NA,30.1218343600274,0.842509545064384,"hi",0,397,0
"TU",2010,"any_combo","prox","undirected",0,0.831381523931558,250.017837345511,0.977637322829613,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,49.9958932238193,0.59687942170137,"med",NA,NA,NA
"UM",2010,"any_combo","prox","undirected",21,0.62843592404525,182.235545285184,0.881927731081169,"F",NA,NA,1982-12-31,1995-12-28,NA,27.4989733059548,0.5976632953,"med",52,136,0.382352941176471
"WA",2010,"any_combo","prox","undirected",41,0.16308218922391,86.8508620206075,0.882740931368233,"F",NA,NA,1991-11-29,2004-11-25,NA,18.5872689938398,0.0583840816082192,"lo",14,115,0.121739130434783
"WL",2010,"any_combo","prox","undirected",0,0.349293124209605,143.083573932313,0.982512027628901,"F",NA,NA,1992-10-27,2005-10-24,NA,17.6755646817248,0.741063730778082,"hi",3,456,0.00657894736842105
"YB",2010,"any_combo","prox","undirected",0,0.791638250270039,238.558564360036,0.879054632917479,"M",NA,NA,1973-07-02,1983-07-02,NA,36.9965776865161,0.449632696439726,"med",NA,NA,NA
"AJ",2011,"any_combo","prox","undirected",10,0.721947646422838,182.60785731413,0.972278331184813,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,36.9965776865161,0.830528375750685,"hi",NA,NA,NA
"AL",2011,"any_combo","prox","undirected",6,0.352786630332336,117.953394337793,0.929227558739649,"F",NA,NA,1981-04-24,1994-04-21,NA,30.1848049281314,0.685827186216438,"hi",0,161,0
"BB",2011,"any_combo","prox","undirected",9,0.839724079869252,218.070145792042,0.957225426445366,"M",NA,NA,1966-07-02,1983-07-02,NA,44.9965776865161,0.813111546109589,"hi",NA,NA,NA
"BL",2011,"any_combo","prox","undirected",63,0.220595404073753,75.4781703969184,0.899404231253944,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,50.9952087611225,0.610660343887671,"med",0,121,0
"ES",2011,"any_combo","prox","undirected",0,0.579958827192506,190.015283781744,0.884773195973047,"M","EK","AJ",1994-07-02,1996-03-03,NA,16.9965776865161,0.61487279839452,"med",NA,NA,NA
"KK",2011,"any_combo","prox","undirected",0,0.933330485500667,272.559350040711,0.929756998325057,"M","KL",NA,1985-07-15,1985-07-02,2013-05-24,25.9603011635866,1,"hi",NA,NA,NA
"LK",2011,"any_combo","prox","undirected",19,0.883729681906913,260.472059271948,0.90128838464568,"M","LP",NA,1983-07-02,1983-07-02,NA,27.9972621492129,0.928571429,"hi",NA,NA,NA
"LN",2011,"any_combo","prox","undirected",9,0.227136396571684,83.0680595681966,0.96531762685104,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,15.8713210130048,0.156374502143426,"lo",84,152,0.552631578947368
"LR",2011,"any_combo","prox","undirected",0,0.662575312429914,206.006965271037,0.8895454148172,"F","LP",NA,1989-05-15,1989-06-16,2013-05-25,22.1273100616016,0.923287671208219,"hi",0,214,0
"ML",2011,"any_combo","prox","undirected",14,0.344386216303175,116.771005980024,0.904280457046195,"F",NA,NA,1996-01-18,2009-01-14,NA,15.4496919917864,0.423393045693151,"med",38,201,0.189054726368159
"MU",2011,"any_combo","prox","undirected",10,0.367214044464773,123.622220312781,0.903475434353032,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,40.9965776865161,0.325974710490411,"lo",0,149,0
"OT",2011,"any_combo","prox","undirected",62,0.275421134585404,109.789828741607,0.889850509979682,"F","OU","ST",1998-02-13,1998-02-13,NA,13.3771389459274,0.225079030750685,"lo",42,182,0.230769230769231
"OU",2011,"any_combo","prox","undirected",13,0.512662571614803,156.75836515551,0.922692469544662,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,31.5455167693361,1,"hi",18,194,0.0927835051546392
"PB",2011,"any_combo","prox","undirected",1,0.47607388809626,183.867863488858,0.849088034203449,"M","PU",NA,1995-01-24,1995-02-24,NA,16.4325804243669,0.285714286,"lo",NA,NA,NA
"PG",2011,"any_combo","prox","undirected",30,0.753800351586821,234.966470959066,0.882127438732901,"M","PU",NA,1988-11-11,1988-12-24,2013-05-24,22.6338124572211,0.683365949019178,"hi",NA,NA,NA
"PO",2011,"any_combo","prox","undirected",1,0.247301766302616,68.3999638425876,1,"F",NA,NA,1998-03-04,2011-03-01,NA,13.3251197809719,0,"lo",4,39,0.102564102564103
"QT",2011,"any_combo","prox","undirected",12,0.289446160220368,106.150036864082,0.894845799751357,"F",NA,NA,1992-06-20,2005-06-17,NA,19.0280629705681,0.398577450334247,"med",0,189,0
"RD",2011,"any_combo","prox","undirected",31,0.263887854961509,97.2719913641685,0.9405802383991,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,15.7070499657769,0.0939409906,"lo",19,87,0.218390804597701
"ST",2011,"any_combo","prox","undirected",1,0.752009305516277,213.671586745251,0.863602775205742,"M",NA,NA,1955-07-02,1983-07-02,2013-06-01,55.9972621492129,0.497847358134247,"med",NA,NA,NA
"TG",2011,"any_combo","prox","undirected",52,0.387217725267259,112.893101079914,0.917174094768193,"F",NA,NA,1980-05-17,1993-05-14,NA,31.1211498973306,0.846575342306849,"hi",8,173,0.046242774566474
"TJ",2011,"any_combo","prox","undirected",6,0.367231815998296,123.800453510216,0.866940820617425,"M","TG","AJ",1995-08-13,1995-08-13,NA,15.8822724161533,0.357142857,"med",NA,NA,NA
"TU",2011,"any_combo","prox","undirected",0,1,285.12293507662,0.897179938752746,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,50.9952087611225,0.596477494879452,"med",NA,NA,NA
"UM",2011,"any_combo","prox","undirected",3,0.639035672470796,193.490001635023,0.888765340370391,"F",NA,NA,1982-12-31,1995-12-28,NA,28.498288843258,0.582946961312329,"med",0,88,0
"WA",2011,"any_combo","prox","undirected",4,0.354002958550868,121.900612210028,0.93332799628731,"F",NA,NA,1991-11-29,2004-11-25,NA,19.5865845311431,0.0012644889369863,"lo",44,130,0.338461538461538
"WL",2011,"any_combo","prox","undirected",10,0.36332921456606,135.077753656466,0.916697855498391,"F",NA,NA,1992-10-27,2005-10-24,NA,18.6748802190281,0.743888303271233,"hi",0,180,0
"YB",2011,"any_combo","prox","undirected",0,0.650112107519827,182.141435002194,0.925759325470304,"M",NA,NA,1973-07-02,1983-07-02,NA,37.9958932238193,0.466144814293151,"med",NA,NA,NA
"AJ",2012,"any_combo","prox","undirected",0,0.675593675216875,259.094546588932,0.86698572168665,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,37.9986310746064,0.884400208125683,"hi",NA,NA,NA
"AL",2012,"any_combo","prox","undirected",0,0.500091723994417,222.718657201173,0.845507690156256,"F",NA,NA,1981-04-24,1994-04-21,NA,31.1868583162218,0.658725154625683,"med",0,120,0
"BB",2012,"any_combo","prox","undirected",22,0.66958844021298,253.085708406595,0.869666044330809,"M",NA,NA,1966-07-02,1983-07-02,NA,45.9986310746064,0.787861046300547,"hi",NA,NA,NA
"BL",2012,"any_combo","prox","undirected",49,0.233383478758623,99.0400036915913,0.932830137717577,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,51.9972621492129,0.682744850461749,"hi",0,89,0
"ES",2012,"any_combo","prox","undirected",0,0.595077652566498,248.185430754818,0.896113567363045,"M","EK","AJ",1994-07-02,1996-03-03,NA,17.9986310746064,0.717148061117486,"hi",NA,NA,NA
"KK",2012,"any_combo","prox","undirected",6,0.967396119982827,387.58604565502,0.845767076296298,"M","KL",NA,1985-07-15,1985-07-02,2013-05-24,26.9623545516769,1,"hi",NA,NA,NA
"LK",2012,"any_combo","prox","undirected",21,0.91577038618093,356.825906821098,0.857420944082059,"M","LP",NA,1983-07-02,1983-07-02,NA,28.9993155373032,0.903460838174863,"hi",NA,NA,NA
"LN",2012,"any_combo","prox","undirected",21,0.455053906508074,200.471185874609,0.869256704243984,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,16.8733744010951,0.166636642071038,"lo",27,151,0.178807947019868
"LR",2012,"any_combo","prox","undirected",0,0.740180765638042,308.240993132597,0.893455692419203,"F","LP",NA,1989-05-15,1989-06-16,2013-05-25,23.129363449692,0.854710862762295,"hi",0,188,0
"ML",2012,"any_combo","prox","undirected",14,0.314951789292181,149.128770318306,0.847360973429196,"F",NA,NA,1996-01-18,2009-01-14,NA,16.4517453798768,0.414640005218579,"med",0,134,0
"MU",2012,"any_combo","prox","undirected",4,0.14427956570591,67.8372677945096,0.801537325135635,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,41.9986310746064,0.341470005404372,"med",0,49,0
"NP",2012,"any_combo","prox","undirected",52,0.35473998585915,181.266195457277,0.841471913228824,"F","NL","LK",2000-02-09,2000-02-11,NA,12.3915126625599,0,"lo",0,71,0
"OT",2012,"any_combo","prox","undirected",109,0.244000836350004,115.766340998394,0.919389991763151,"F","OU","ST",1998-02-13,1998-02-13,NA,14.3791923340178,0.268300006273224,"lo",0,138,0
"OU",2012,"any_combo","prox","undirected",18,0.385397660377999,163.830878018021,0.898272022675629,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,32.5475701574264,1,"hi",0,134,0
"PB",2012,"any_combo","prox","undirected",3,0.687433276948227,294.837218655886,0.820654017734298,"M","PU",NA,1995-01-24,1995-02-24,NA,17.4346338124572,0.295784543532787,"lo",NA,NA,NA
"PG",2012,"any_combo","prox","undirected",1,0.960719702994366,407.043690051706,0.88174802701814,"M","PU",NA,1988-11-11,1988-12-24,2013-05-24,23.6358658453114,0.635441061784153,"med",NA,NA,NA
"PO",2012,"any_combo","prox","undirected",4,0.385374711432795,149.154071469026,0.846897894699815,"F",NA,NA,1998-03-04,2011-03-01,NA,14.3271731690623,0.184857142748,"lo",11,91,0.120879120879121
"QT",2012,"any_combo","prox","undirected",32,0.425456460145129,191.944577193629,0.876078825698566,"F",NA,NA,1992-06-20,2005-06-17,NA,20.0301163586585,0.487810004349727,"med",0,134,0
"RD",2012,"any_combo","prox","undirected",0,0.576005281138669,260.032295859114,0.933994836387569,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,16.7091033538672,0.0260763825273224,"lo",0,85,0
"ST",2012,"any_combo","prox","undirected",1,0.806545065247092,315.644375531855,0.8913680420778,"M",NA,NA,1955-07-02,1983-07-02,2013-06-01,56.9993155373032,0.48250065065847,"med",NA,NA,NA
"TG",2012,"any_combo","prox","undirected",0,0.568149281368763,233.651441697393,0.893184737806775,"F",NA,NA,1980-05-17,1993-05-14,NA,32.1232032854209,0.925779139161202,"hi",0,149,0
"TJ",2012,"any_combo","prox","undirected",0,0.606910251570992,234.942578903208,0.901382599267423,"M","TG","AJ",1995-08-13,1995-08-13,NA,16.8843258042437,0.450884725453552,"med",NA,NA,NA
"TU",2012,"any_combo","prox","undirected",22,0.638211151060015,224.701626276067,0.903074047783475,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,51.9972621492129,0.554774915081967,"med",NA,NA,NA
"UM",2012,"any_combo","prox","undirected",17,0.345565356031621,157.169291378165,0.840577960570124,"F",NA,NA,1982-12-31,1995-12-28,NA,29.5003422313484,0.560980003163934,"med",0,45,0
"WA",2012,"any_combo","prox","undirected",3,0.162442780195009,86.0510637181696,0.861126591674156,"F",NA,NA,1991-11-29,2004-11-25,NA,20.5886379192334,0.0470936166038251,"lo",0,44,0
"WL",2012,"any_combo","prox","undirected",8,0.290724082043284,136.787614345514,0.905813283088483,"F",NA,NA,1992-10-27,2005-10-24,NA,19.6769336071184,0.780490001923497,"hi",0,122,0
"YB",2012,"any_combo","prox","undirected",0,1,398.240962035818,0.901346081046263,"M",NA,NA,1973-07-02,1983-07-02,NA,38.9979466119097,0.400286234871585,"med",NA,NA,NA
"AJ",2013,"any_combo","prox","undirected",6,0.906055650107214,173.611058984129,0.964608627259127,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,38.9979466119097,0.889062170660274,"hi",NA,NA,NA
"AL",2013,"any_combo","prox","undirected",78,0.619626307137184,118.806372386244,0.952768429702744,"F",NA,NA,1981-04-24,1994-04-21,NA,32.186173853525,0.686105675032877,"med",15,137,0.109489051094891
"BB",2013,"any_combo","prox","undirected",0,0.960108979870124,191.094278090543,0.936363356383034,"M",NA,NA,1966-07-02,1983-07-02,NA,46.9979466119097,0.870489236827397,"hi",NA,NA,NA
"BL",2013,"any_combo","prox","undirected",2,0.410964775512915,98.1649475952178,0.970509448985032,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,52.9965776865161,0.758277886550685,"hi",0,143,0
"ES",2013,"any_combo","prox","undirected",1,0.876782386399101,184.125892678288,0.972650487527279,"M","EK","AJ",1994-07-02,1996-03-03,NA,18.9979466119097,0.855763460189041,"hi",NA,NA,NA
"LK",2013,"any_combo","prox","undirected",0,1,208.171977495066,0.936631054356665,"M","LP",NA,1983-07-02,1983-07-02,NA,29.9986310746064,0.83163881769863,"hi",NA,NA,NA
"LN",2013,"any_combo","prox","undirected",0,0.609663630623538,151.252281913917,0.912865048837743,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,17.8726899383984,0.186379647632877,"lo",0,202,0
"ML",2013,"any_combo","prox","undirected",26,0.450271669876885,106.404168590797,0.956033826630269,"F",NA,NA,1996-01-18,2009-01-14,NA,17.45106091718,0.502426614465753,"med",0,200,0
"MU",2013,"any_combo","prox","undirected",12,0.505813840201361,108.471651694638,0.952531154617044,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,42.9979466119097,0.400547945408219,"med",0,118,0
"MX",2013,"any_combo","prox","undirected",6,0.699744676588213,151.836621492908,0.955093893107894,"M","MU","SL",1998-01-15,1999-01-09,NA,15.4579055441478,0,"lo",NA,NA,NA
"NP",2013,"any_combo","prox","undirected",18,0.5995478106759,142.611437589755,0.929045787061378,"F","NL","LK",2000-02-09,2000-02-11,NA,13.3908281998631,0,"lo",0,183,0
"OT",2013,"any_combo","prox","undirected",4,0.43229844188943,97.3537784210939,0.949568852383773,"F","OU","ST",1998-02-13,1998-02-13,NA,15.378507871321,0.294520548175342,"lo",0,178,0
"OU",2013,"any_combo","prox","undirected",33,0.52210960542525,109.479787953253,0.953976266056595,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,33.5468856947296,1,"hi",16,168,0.0952380952380952
"PB",2013,"any_combo","prox","undirected",0,0.862458563066142,184.857606434636,0.937961828123962,"M","PU",NA,1995-01-24,1995-02-24,NA,18.4339493497604,0.466358572871233,"med",NA,NA,NA
"PO",2013,"any_combo","prox","undirected",77,0.630302264440392,135.235221531852,0.931423179427815,"F",NA,NA,1998-03-04,2011-03-01,NA,15.3264887063655,0.292407044865753,"lo",119,189,0.62962962962963
"QT",2013,"any_combo","prox","undirected",4,0.412326080698321,92.2832183567484,0.944615639578394,"F",NA,NA,1992-06-20,2005-06-17,NA,21.0294318959617,0.516712328665753,"med",12,168,0.0714285714285714
"RD",2013,"any_combo","prox","undirected",9,0.676533775773184,141.705372165678,0.971148281849086,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,17.7084188911704,0.0629745593150685,"lo",21,125,0.168
"TG",2013,"any_combo","prox","undirected",19,0.530441882586141,131.207752481367,0.930613639627118,"F",NA,NA,1980-05-17,1993-05-14,NA,33.1225188227242,0.928610567936986,"hi",0,215,0
"TJ",2013,"any_combo","prox","undirected",24,0.633490501487146,132.301198803983,0.955785715235865,"M","TG","AJ",1995-08-13,1995-08-13,NA,17.8836413415469,0.671363340073973,"hi",NA,NA,NA
"TU",2013,"any_combo","prox","undirected",0,0.825186291795538,155.585789743824,0.964996244948005,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,52.9965776865161,0.569071704208219,"med",NA,NA,NA
"UM",2013,"any_combo","prox","undirected",3,0.634827127965039,134.811183139646,0.976171320827054,"F",NA,NA,1982-12-31,1995-12-28,NA,30.4996577686516,0.614716242580822,"med",0,65,0
"WA",2013,"any_combo","prox","undirected",11,0.670788038470465,153.055015883146,0.949831302008517,"F",NA,NA,1991-11-29,2004-11-25,NA,21.5879534565366,0.0956164383890411,"lo",0,148,0
"WL",2013,"any_combo","prox","undirected",0,0.655295039798933,151.945512123059,0.935439240109495,"F",NA,NA,1992-10-27,2005-10-24,NA,20.6762491444216,0.828884540142466,"hi",7,187,0.0374331550802139
